Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
createUpdateDeleteContact,Chrome 109.0.0.0,,,2023-06-08 09:51:12,2023-06-08 09:52:31,1m - 19.580s,PASSED
,,,,,,,
Test Cases/Day-02/Cogmento/CreateContact,Chrome 109.0.0.0,,,2023-06-08 09:51:15,2023-06-08 09:51:53,38.133s,PASSED
Start listener action : maximize,Chrome 109.0.0.0,,,2023-06-08 09:51:16,2023-06-08 09:51:16,0.157s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-06-08 09:51:16,2023-06-08 09:51:17,1.064s,PASSED
navigateToUrl(URL),Chrome 109.0.0.0,,,2023-06-08 09:51:17,2023-06-08 09:51:23,5.055s,PASSED
"username_object = ""Object Repository/Day-02/Cogmento/createContact/input_Login_email""",Chrome 109.0.0.0,,,2023-06-08 09:51:23,2023-06-08 09:51:23,0.001s,PASSED
"password_object = ""Object Repository/Day-02/Cogmento/createContact/input_Login_password""",Chrome 109.0.0.0,,,2023-06-08 09:51:23,2023-06-08 09:51:23,0.014s,PASSED
"loginBtn_object = ""Object Repository/Day-02/Cogmento/createContact/div_Login""",Chrome 109.0.0.0,,,2023-06-08 09:51:23,2023-06-08 09:51:23,0.002s,PASSED
"com.LoginCogmento.Login(username_object, password_object, loginBtn_object, username, password)",Chrome 109.0.0.0,,,2023-06-08 09:51:23,2023-06-08 09:51:25,2.670s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/createContact/i_Calendar_users icon""))",Chrome 109.0.0.0,,,2023-06-08 09:51:25,2023-06-08 09:51:29,4.158s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/createContact/button_Create""))",Chrome 109.0.0.0,,,2023-06-08 09:51:29,2023-06-08 09:51:31,1.429s,PASSED
"setText(findTestObject(""Object Repository/Day-02/Cogmento/createContact/input_First Name_first_name""), firstName)",Chrome 109.0.0.0,,,2023-06-08 09:51:31,2023-06-08 09:51:32,1.668s,PASSED
"setText(findTestObject(""Object Repository/Day-02/Cogmento/createContact/input_Last Name_last_name""), lastName)",Chrome 109.0.0.0,,,2023-06-08 09:51:32,2023-06-08 09:51:34,1.132s,PASSED
"setText(findTestObject(""Object Repository/Day-02/Cogmento/createContact/input_Company_search""), company)",Chrome 109.0.0.0,,,2023-06-08 09:51:34,2023-06-08 09:51:37,3.495s,PASSED
"setText(findTestObject(""Object Repository/Day-02/Cogmento/createContact/input_Email_value""), mailId)",Chrome 109.0.0.0,,,2023-06-08 09:51:37,2023-06-08 09:51:39,2.192s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/createContact/div_SelectLeadCustomerContactAffiliate""))",Chrome 109.0.0.0,,,2023-06-08 09:51:39,2023-06-08 09:51:40,0.499s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/createContact/div_Customer""))",Chrome 109.0.0.0,,,2023-06-08 09:51:40,2023-06-08 09:51:40,0.633s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/createContact/div_SelectNewActiveInactiveOn HoldTerminatedHot""))",Chrome 109.0.0.0,,,2023-06-08 09:51:40,2023-06-08 09:51:41,0.599s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/createContact/div_New""))",Chrome 109.0.0.0,,,2023-06-08 09:51:41,2023-06-08 09:51:42,0.529s,PASSED
"setText(findTestObject(""Object Repository/Day-02/Cogmento/createContact/textarea_deep""), firstName + "" "" + lastName)",Chrome 109.0.0.0,,,2023-06-08 09:51:42,2023-06-08 09:51:43,1.172s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/createContact/label_Do not Text""))",Chrome 109.0.0.0,,,2023-06-08 09:51:43,2023-06-08 09:51:43,0.644s,PASSED
"setText(findTestObject(""Object Repository/Day-02/Cogmento/createContact/input_Birthday_day""), ""22"")",Chrome 109.0.0.0,,,2023-06-08 09:51:43,2023-06-08 09:51:44,0.871s,PASSED
"setText(findTestObject(""Object Repository/Day-02/Cogmento/createContact/input_December_year""), ""2002"")",Chrome 109.0.0.0,,,2023-06-08 09:51:44,2023-06-08 09:51:45,1.148s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/createContact/div_Month JanuaryFebruaryMarchAprilMayJuneJ_b508fe""))",Chrome 109.0.0.0,,,2023-06-08 09:51:45,2023-06-08 09:51:46,0.430s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/createContact/span_December""))",Chrome 109.0.0.0,,,2023-06-08 09:51:46,2023-06-08 09:51:46,0.650s,PASSED
"setText(findTestObject(""Object Repository/Day-02/Cogmento/createContact/input_Image_image""), ""/home/deep/Pictures/Wallpapers/Simform_Wallpaper4.png"")",Chrome 109.0.0.0,,,2023-06-08 09:51:46,2023-06-08 09:51:47,1.012s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/createContact/input_Identifier_identifier""))",Chrome 109.0.0.0,,,2023-06-08 09:51:47,2023-06-08 09:51:48,0.489s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/createContact/button_Save""))",Chrome 109.0.0.0,,,2023-06-08 09:51:48,2023-06-08 09:51:48,0.517s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/createContact/i_Home_home icon""))",Chrome 109.0.0.0,,,2023-06-08 09:51:48,2023-06-08 09:51:50,1.423s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/createContact/a_Deep Patel""))",Chrome 109.0.0.0,,,2023-06-08 09:51:50,2023-06-08 09:51:51,1.480s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/createContact/div_Record meta data""))",Chrome 109.0.0.0,,,2023-06-08 09:51:51,2023-06-08 09:51:53,1.850s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-06-08 09:51:53,2023-06-08 09:51:53,0.115s,PASSED
Start listener action : assertmessage,Chrome 109.0.0.0,,,2023-06-08 09:51:53,2023-06-08 09:51:53,0.003s,PASSED
,,,,,,,
Test Cases/Day-02/Cogmento/updateContact,Chrome 109.0.0.0,,,2023-06-08 09:51:53,2023-06-08 09:52:17,23.910s,PASSED
Start listener action : maximize,Chrome 109.0.0.0,,,2023-06-08 09:51:53,2023-06-08 09:51:53,0.031s,ERROR
"openBrowser("""")",Chrome 109.0.0.0,,,2023-06-08 09:51:54,2023-06-08 09:51:55,1.128s,PASSED
"navigateToUrl(""https://ui.cogmento.com/"")",Chrome 109.0.0.0,,,2023-06-08 09:51:55,2023-06-08 09:51:59,3.720s,PASSED
"username_object = ""Object Repository/Day-02/Cogmento/createContact/input_Login_email""",Chrome 109.0.0.0,,,2023-06-08 09:51:59,2023-06-08 09:51:59,0.002s,PASSED
"password_object = ""Object Repository/Day-02/Cogmento/createContact/input_Login_password""",Chrome 109.0.0.0,,,2023-06-08 09:51:59,2023-06-08 09:51:59,0.002s,PASSED
"loginBtn_object = ""Object Repository/Day-02/Cogmento/createContact/div_Login""",Chrome 109.0.0.0,,,2023-06-08 09:51:59,2023-06-08 09:51:59,0.000s,PASSED
"com.LoginCogmento.Login(username_object, password_object, loginBtn_object, username, password)",Chrome 109.0.0.0,,,2023-06-08 09:51:59,2023-06-08 09:52:01,2.336s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/updateContact/a_Deep Patel""))",Chrome 109.0.0.0,,,2023-06-08 09:52:01,2023-06-08 09:52:05,4.118s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/updateContact/button_Deep Patel_ui icon button""))",Chrome 109.0.0.0,,,2023-06-08 09:52:05,2023-06-08 09:52:07,1.925s,PASSED
"clearText(findTestObject(""Object Repository/Day-02/Cogmento/updateContact/input_Middle Name(s)_middle_name""))",Chrome 109.0.0.0,,,2023-06-08 09:52:07,2023-06-08 09:52:08,1.098s,PASSED
"setText(findTestObject(""Object Repository/Day-02/Cogmento/updateContact/input_Middle Name(s)_middle_name""), ""Rakeshbhai"")",Chrome 109.0.0.0,,,2023-06-08 09:52:08,2023-06-08 09:52:10,1.165s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/updateContact/i_Public_unlock icon""))",Chrome 109.0.0.0,,,2023-06-08 09:52:10,2023-06-08 09:52:10,0.559s,PASSED
"sendKeys(findTestObject(""Object Repository/Day-02/Cogmento/updateContact/input_Tags_search""), Keys.chord(ENTER))",Chrome 109.0.0.0,,,2023-06-08 09:52:10,2023-06-08 09:52:12,1.664s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/updateContact/div_testerNo results found""))",Chrome 109.0.0.0,,,2023-06-08 09:52:12,2023-06-08 09:52:12,0.398s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/updateContact/label_Do not Call""))",Chrome 109.0.0.0,,,2023-06-08 09:52:12,2023-06-08 09:52:13,0.796s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/updateContact/label_Do not Email""))",Chrome 109.0.0.0,,,2023-06-08 09:52:13,2023-06-08 09:52:14,0.642s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/updateContact/button_Save""))",Chrome 109.0.0.0,,,2023-06-08 09:52:14,2023-06-08 09:52:14,0.702s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/updateContact/div_AccessOnly you can see this record""))",Chrome 109.0.0.0,,,2023-06-08 09:52:14,2023-06-08 09:52:16,1.537s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/updateContact/div_Do not CallYes""))",Chrome 109.0.0.0,,,2023-06-08 09:52:16,2023-06-08 09:52:16,0.600s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/updateContact/div_Do not Text""))",Chrome 109.0.0.0,,,2023-06-08 09:52:16,2023-06-08 09:52:17,0.388s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/updateContact/div_Do not Email""))",Chrome 109.0.0.0,,,2023-06-08 09:52:17,2023-06-08 09:52:17,0.380s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-06-08 09:52:17,2023-06-08 09:52:17,0.082s,PASSED
Start listener action : assertmessage,Chrome 109.0.0.0,,,2023-06-08 09:52:17,2023-06-08 09:52:17,0.000s,PASSED
,,,,,,,
Test Cases/Day-02/Cogmento/deleteContact,Chrome 109.0.0.0,,,2023-06-08 09:52:17,2023-06-08 09:52:31,13.835s,PASSED
Start listener action : maximize,Chrome 109.0.0.0,,,2023-06-08 09:52:17,2023-06-08 09:52:17,0.009s,ERROR
"openBrowser("""")",Chrome 109.0.0.0,,,2023-06-08 09:52:17,2023-06-08 09:52:18,0.621s,PASSED
"navigateToUrl(""https://ui.cogmento.com/"")",Chrome 109.0.0.0,,,2023-06-08 09:52:18,2023-06-08 09:52:21,3.285s,PASSED
"username_object = ""Object Repository/Day-02/Cogmento/createContact/input_Login_email""",Chrome 109.0.0.0,,,2023-06-08 09:52:21,2023-06-08 09:52:21,0.001s,PASSED
"password_object = ""Object Repository/Day-02/Cogmento/createContact/input_Login_password""",Chrome 109.0.0.0,,,2023-06-08 09:52:21,2023-06-08 09:52:21,0.001s,PASSED
"loginBtn_object = ""Object Repository/Day-02/Cogmento/createContact/div_Login""",Chrome 109.0.0.0,,,2023-06-08 09:52:21,2023-06-08 09:52:21,0.001s,PASSED
"com.LoginCogmento.Login(username_object, password_object, loginBtn_object, username, password)",Chrome 109.0.0.0,,,2023-06-08 09:52:21,2023-06-08 09:52:24,2.205s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/deleteContact/i_Calendar_users icon""))",Chrome 109.0.0.0,,,2023-06-08 09:52:24,2023-06-08 09:52:28,4.119s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/deleteContact/i_deepgmail.com_trash icon""))",Chrome 109.0.0.0,,,2023-06-08 09:52:28,2023-06-08 09:52:29,1.189s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/deleteContact/button_Delete""))",Chrome 109.0.0.0,,,2023-06-08 09:52:29,2023-06-08 09:52:30,0.649s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/deleteContact/td""))",Chrome 109.0.0.0,,,2023-06-08 09:52:30,2023-06-08 09:52:31,1.521s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-06-08 09:52:31,2023-06-08 09:52:31,0.072s,PASSED
Start listener action : assertmessage,Chrome 109.0.0.0,,,2023-06-08 09:52:31,2023-06-08 09:52:31,0.000s,PASSED
